"排名","代號","名稱","市場","股價日期","K線","成交","漲跌價","漲跌幅","成交張數","成交額(百萬)","昨收","開盤","最高","最低","振幅(%)","PER","PBR","一個月走勢圖","三個月走勢圖","一年走勢圖","三年走勢圖"
"1614",="4911","德英","櫃","10/12","","56.3","-0.2","-0.35","16","0.91","56.5","56.1","57","56","1.77","67","4.34","    ","    ","    ","    "
"1615",="3707","漢磊","櫃","10/12","","72.4","+0.5","+0.7","772","55.8","71.9","71.9","72.7","71.9","1.11","50.3","4.36","    ","    ","    ","    "
"1616",="3086","華義","櫃","10/12","","60.5","+1.4","+2.37","5","0.28","59.1","60","60.5","60","0.85","58.2","4.37","    ","    ","    ","    "
"1617",="8917","欣泰","櫃","10/12","","68.6","0","0","14","0.98","68.6","68.6","69","68.6","0.58","28.5","4.37","    ","    ","    ","    "
"1618",="2745","五福","櫃","10/12","","65.3","+0.5","+0.77","126","8.25","64.8","64.6","66","64.6","2.16","25.2","4.37","    ","    ","    ","    "
"1619",="8038","長園科","櫃","10/12","","36.8","+0.4","+1.1","127","4.68","36.4","36.4","36.9","36.4","1.37","73.6","4.38","    ","    ","    ","    "
"1620",="5432","新門","櫃","10/12","","77.9","+3.3","+4.42","441","34.2","74.6","77","78.8","75.9","3.89","84.7","4.38","    ","    ","    ","    "
"1621",="2480","敦陽科","市","10/12","","119","+1","+0.85","321","38","118","118","119","117","1.69","16.1","4.41","    ","    ","    ","    "
"1622",="8464","億豐","市","10/12","","316","+7","+2.27","331","104","309","310","316","310","1.94","16.9","4.41","    ","    ","    ","    "
"1623",="5314","世紀","櫃","10/12","","37.5","-0.55","-1.45","2","0.08","38.05","37.5","37.5","37.5","0","","4.42","    ","    ","    ","    "
"1624",="2404","漢唐","市","10/12","","238.5","+16","+7.19","3,734","880","222.5","234","239.5","226","6.07","9.02","4.44","    ","    ","    ","    "
"1625",="3138","耀登","市","10/12","","147","+1","+0.68","230","33.9","146","146.5","148","146.5","1.03","19.7","4.45","    ","    ","    ","    "
"1626",="6655","科定","市","10/12","","125","+0.5","+0.4","5","0.62","124.5","125","125","124","0.8","33.8","4.46","    ","    ","    ","    "
"1627",="6741","91APP*-KY","櫃","10/12","","98.9","+1.6","+1.64","328","32.7","97.3","98.9","100.5","98","2.57","31.3","4.47","    ","    ","    ","    "
"1628",="2330","台積電","市","10/12","","550","+6","+1.1","36,350","19,917","544","545","550","544","1.1","14.8","4.47","    ","    ","    ","    "
"1629",="6782","視陽","市","10/12","","195","0","0","285","56.1","195","196","201","193.5","3.85","30.4","4.49","    ","    ","    ","    "
"1630",="6799","來頡","市","10/12","","139","+1.5","+1.09","734","102","137.5","138.5","141","138","2.18","25","4.49","    ","    ","    ","    "
"1631",="6781","AES-KY","市","10/12","","640","-4","-0.62","264","169","644","647","648","633","2.33","20.3","4.51","    ","    ","    ","    "
"1632",="2739","寒舍","市","10/12","","37.75","+0.7","+1.89","148","5.58","37.05","37.15","37.95","37.15","2.16","44.9","4.52","    ","    ","    ","    "
"1633",="2924","宏太-KY","櫃","10/12","","23.8","+1.3","+5.78","11","0.26","22.5","22.85","23.8","22.85","4.22","","4.52","    ","    ","    ","    "
"1634",="3583","辛耘","市","10/12","","207","+3","+1.47","2,314","481","204","204.5","211","204.5","3.19","27.9","4.53","    ","    ","    ","    "
"1635",="2388","威盛","市","10/12","","118.5","+10.5","+9.72","22,367","2,580","108","110","118.5","108.5","9.26","232","4.54","    ","    ","    ","    "
"1636",="6294","智基","櫃","10/12","","117","+0.5","+0.43","20","2.36","116.5","116","117","116","0.86","11.7","4.54","    ","    ","    ","    "
"1637",="9917","中保科","市","10/12","","115","+0.5","+0.44","970","111","114.5","115","116","113.5","2.18","19.8","4.54","    ","    ","    ","    "
"1638",="4198","欣大健康","櫃","10/12","","24.55","+1.05","+4.47","19","0.47","23.5","24.4","24.75","23.95","3.4","","4.55","    ","    ","    ","    "
"1639",="8908","欣雄","櫃","10/12","","64.6","-0.1","-0.15","25","1.6","64.7","64.6","64.8","64.5","0.46","31.7","4.58","    ","    ","    ","    "
"1640",="5906","台南-KY","市","10/12","","81.2","+0.4","+0.5","8","0.67","80.8","80.8","81.2","80.1","1.36","19.8","4.59","    ","    ","    ","    "
"1641",="3715","定穎投控","市","10/12","","99.7","+9","+9.92","61,941","6,026","90.7","93.5","99.7","93.4","6.95","51.1","4.6","    ","    ","    ","    "
"1642",="4966","譜瑞-KY","櫃","10/12","","1090","+10","+0.93","899","978","1080","1115","1115","1065","4.63","38.5","4.6","    ","    ","    ","    "
"1643",="3374","精材","櫃","10/12","","119","+6.5","+5.78","3,665","431","112.5","113","120","113","6.22","21.8","4.61","    ","    ","    ","    "
"1644",="5205","中茂","櫃","10/12","","27.75","-1.2","-4.15","16","0.45","28.95","28.55","29.65","27.75","6.56","","4.62","    ","    ","    ","    "
"1645",="6569","醫揚","櫃","10/12","","189","+9","+5","335","62.8","180","185","191.5","182","5.28","24.9","4.63","    ","    ","    ","    "
"1646",="3169","亞信","櫃","10/12","","119.5","+5","+4.37","735","87.2","114.5","116.5","121","115","5.24","25.1","4.63","    ","    ","    ","    "
"1647",="6841","長佳智能","櫃","10/12","","98","+0.6","+0.62","252","24.5","97.4","97.5","98","96.8","1.23","45.6","4.64","    ","    ","    ","    "
"1648",="3045","台灣大","市","10/12","","96.2","+0.3","+0.31","3,876","372","95.9","96.1","96.2","95.3","0.94","24.5","4.65","    ","    ","    ","    "
"1649",="6757","台灣虎航-創","市","10/12","","28","+0.55","+2","568","15.8","27.45","27.45","28.3","27.45","3.1","","4.66","    ","    ","    ","    "
"1650",="2231","為升","市","10/12","","141.5","+3.5","+2.54","290","40.7","138","139","141.5","138.5","2.17","28.9","4.67","    ","    ","    ","    "
"1651",="6541","泰福-KY","市","10/12","","62.6","+0.5","+0.81","194","12.1","62.1","63.3","63.4","61.7","2.74","","4.67","    ","    ","    ","    "
"1652",="3130","一零四","市","10/12","","201.5","0","0","21","4.2","201.5","201.5","201.5","201","0.25","16.2","4.68","    ","    ","    ","    "
"1653",="1760","寶齡富錦","市","10/12","","102.5","+1.5","+1.49","192","19.5","101","101","102.5","100.5","1.98","410","4.69","    ","    ","    ","    "
"1654",="3093","港建*","櫃","10/12","","33","+0.6","+1.85","246","8.1","32.4","32.8","33.35","32.7","2.01","12.3","4.69","    ","    ","    ","    "
"1655",="6187","萬潤","櫃","10/12","","135.5","+2.5","+1.88","7,522","1,035","133","135","140.5","134","4.89","48.4","4.7","    ","    ","    ","    "
"1656",="1232","大統益","市","10/12","","141","+0.5","+0.36","47","6.65","140.5","141","141","140.5","0.36","23.1","4.7","    ","    ","    ","    "
"1657",="2314","台揚","市","10/12","","37.8","+0.2","+0.53","561","21.3","37.6","37.65","38.15","37.65","1.33","","4.71","    ","    ","    ","    "
"1658",="3034","聯詠","市","10/12","","432","-5","-1.14","3,279","1,416","437","439.5","439.5","429","2.4","13.2","4.76","    ","    ","    ","    "
"1659",="6732","昇佳電子","櫃","10/12","","395.5","+17.5","+4.63","1,215","475","378","380.5","397","380.5","4.37","37.5","4.78","    ","    ","    ","    "
"1660",="3064","泰偉","櫃","10/12","","11.1","+0.1","+0.91","13","0.15","11","10.7","11.15","10.7","4.09","","4.85","    ","    ","    ","    "
"1661",="3587","閎康","櫃","10/12","","269","+3.5","+1.32","457","123","265.5","267","273","267","2.26","21.9","4.85","    ","    ","    ","    "
"1662",="6854","錼創科技-KY創","市","10/12","","98.5","-2.5","-2.48","131","12.9","101","100","100","98","1.98","","4.86","    ","    ","    ","    "
"1663",="9928","中視","市","10/12","","32.2","+2.9","+9.9","1,852","58.7","29.3","29.5","32.2","29.5","9.22","","4.87","    ","    ","    ","    "
"1664",="3014","聯陽","市","10/12","","166.5","0","0","6,128","1,024","166.5","169.5","171","163.5","4.5","20.7","4.88","    ","    ","    ","    "
"1665",="4712","南璋","櫃","10/12","","3.66","-0.04","-1.08","31","0.11","3.7","3.7","3.7","3.65","1.35","","4.88","    ","    ","    ","    "
"1666",="2458","義隆","市","10/12","","137.5","+0.5","+0.36","4,438","603","137","135.5","138.5","133.5","3.65","28.5","4.91","    ","    ","    ","    "
"1667",="2308","台達電","市","10/12","","336","-2.5","-0.74","5,610","1,887","338.5","339","339.5","335","1.33","25.6","4.93","    ","    ","    ","    "
"1668",="8069","元太","櫃","10/12","","185","+4","+2.21","5,786","1,065","181","181","186","180","3.31","20.6","4.94","    ","    ","    ","    "
"1669",="2421","建準","市","10/12","","108.5","+3.5","+3.33","12,517","1,339","105","107","109.5","106","3.33","20.2","4.97","    ","    ","    ","    "
"1670",="4205","中華食","櫃","10/12","","100","+0.1","+0.1","17","1.7","99.9","99.8","100","99.8","0.2","24.8","4.97","    ","    ","    ","    "
"1671",="2360","致茂","市","10/12","","236","-17","-6.72","11,869","2,761","253","230","241.5","228","5.34","21.8","5.02","    ","    ","    ","    "
"1672",="3555","博士旺","櫃","10/12","","35.3","0","0","20","0.71","35.3","35.2","35.8","34.9","2.55","","5.04","    ","    ","    ","    "
"1673",="2743","山富","櫃","10/12","","100","+1.8","+1.83","504","50.1","98.2","98.3","100.5","98.2","2.34","24.6","5.08","    ","    ","    ","    "
"1674",="3526","凡甲","櫃","10/12","","188.5","+5","+2.72","953","179","183.5","186","190","183.5","3.54","19.9","5.09","    ","    ","    ","    "
"1675",="5321","美而快","櫃","10/12","","97.1","+1.1","+1.15","1,254","121","96","95.8","98.4","95","3.54","20.4","5.12","    ","    ","    ","    "
"1676",="2727","王品","市","10/12","","252","+2","+0.8","429","108","250","252","255","250","2","15.4","5.13","    ","    ","    ","    "
"1677",="6756","威鋒電子","市","10/12","","208.5","+4","+1.96","114","23.5","204.5","202.5","208.5","202.5","2.93","52.5","5.19","    ","    ","    ","    "
"1678",="2734","易飛網","櫃","10/12","","40","+0.95","+2.43","144","5.72","39.05","39.05","40.2","39.05","2.94","","5.19","    ","    ","    ","    "
"1679",="3324","雙鴻","櫃","10/12","","330","+12","+3.77","3,841","1,254","318","321.5","330","321.5","2.67","25.2","5.22","    ","    ","    ","    "
"1680",="3491","昇達科","櫃","10/12","","160.5","+2.5","+1.58","1,361","218","158","160.5","162","157.5","2.85","40.2","5.25","    ","    ","    ","    "
"1681",="8087","華鎂鑫","櫃","10/12","","51.8","+0.5","+0.97","32","1.67","51.3","52","52","51.8","0.39","","5.26","    ","    ","    ","    "
"1682",="6870","騰雲","櫃","10/12","","156","+10.5","+7.22","338","52.1","145.5","145.5","159.5","145.5","9.62","","5.28","    ","    ","    ","    "
"1683",="6657","華安","市","10/12","","63","+1","+1.61","60","3.77","62","61.5","63.1","61.5","2.58","","5.29","    ","    ","    ","    "
"1684",="6612","奈米醫材","櫃","10/12","","143","+3","+2.14","257","36.7","140","143","147.5","138","6.79","35","5.29","    ","    ","    ","    "
"1685",="1590","亞德客-KY","市","10/12","","1025","+15","+1.49","540","546","1010","1015","1025","992","3.27","33.8","5.31","    ","    ","    ","    "
"1686",="6547","高端疫苗","櫃","10/12","","72.9","+0.8","+1.11","1,815","132","72.1","72.1","73.8","71.9","2.64","","5.32","    ","    ","    ","    "
"1687",="5287","數字","櫃","10/12","","205.5","+2","+0.98","64","13.1","203.5","203","206","202.5","1.72","15","5.32","    ","    ","    ","    "
"1688",="2926","誠品生活","櫃","10/12","","67.9","+1","+1.49","20","1.38","66.9","69","69","67.9","1.64","","5.33","    ","    ","    ","    "
"1689",="6762","達亞","櫃","10/12","","252","+1","+0.4","18","4.61","251","251","252","251","0.4","35.6","5.33","    ","    ","    ","    "
"1690",="2376","技嘉","市","10/12","","284.5","+10.5","+3.83","30,288","8,613","274","282","289","279","3.65","41.1","5.34","    ","    ","    ","    "
"1691",="3664","安瑞-KY","櫃","10/12","","29.35","+0.05","+0.17","138","4.1","29.3","30.05","30.1","29.3","2.73","","5.36","    ","    ","    ","    "
"1692",="1808","潤隆","市","10/12","","95.2","+0.9","+0.95","1,206","115","94.3","94.9","95.6","94","1.7","18.5","5.37","    ","    ","    ","    "
"1693",="2740","天蔥","櫃","10/12","","41.35","0","0","1","0.04","41.35","41.35","41.35","41.35","0","","5.37","    ","    ","    ","    "
"1694",="6263","普萊德","櫃","10/12","","122","+1.5","+1.24","42","5.08","120.5","120.5","122.5","120.5","1.66","15","5.41","    ","    ","    ","    "
"1695",="1435","中福","市","10/12","","38.5","-2.45","-5.98","23","0.87","40.95","39.35","39.35","38.1","3.05","","5.41","    ","    ","    ","    "
"1696",="8083","瑞穎","櫃","10/12","","152","0","0","72","11","152","152.5","152.5","151","0.99","22","5.44","    ","    ","    ","    "
"1697",="6874","倍力","櫃","10/12","","112","-4.5","-3.86","127","14.4","116.5","114","117","111","5.15","24.3","5.46","    ","    ","    ","    "
"1698",="6146","耕興","櫃","10/12","","263","+1","+0.38","855","223","262","259.5","264.5","257","2.86","17.3","5.47","    ","    ","    ","    "
"1699",="5269","祥碩","市","10/12","","1250","-30","-2.34","1,370","1,710","1280","1290","1295","1220","5.86","44.6","5.51","    ","    ","    ","    "
"1700",="2382","廣達","市","10/12","","238","0","0","65,965","15,775","238","235","244","234.5","3.99","26.3","5.55","    ","    ","    ","    "
"1701",="4743","合一","櫃","10/12","","176","-0.5","-0.28","730","128","176.5","177.5","177.5","175","1.42","","5.56","    ","    ","    ","    "
"1702",="4946","辣椒","櫃","10/12","","28.1","+0.2","+0.72","42","1.19","27.9","27.55","28.55","27.55","3.58","","5.56","    ","    ","    ","    "
"1703",="9958","世紀鋼","市","10/12","","175.5","+3.5","+2.03","2,263","394","172","172","176","171.5","2.62","138","5.57","    ","    ","    ","    "
"1704",="3680","家登","櫃","10/12","","387","+5","+1.31","3,467","1,325","382","387","389","371.5","4.58","35.5","5.57","    ","    ","    ","    "
"1705",="4721","美琪瑪","櫃","10/12","","79.8","+0.7","+0.88","129","10.2","79.1","79.2","79.8","78.7","1.39","","5.67","    ","    ","    ","    "
"1706",="2379","瑞昱","市","10/12","","419.5","+4","+0.96","2,274","951","415.5","419","422","414.5","1.81","20","5.68","    ","    ","    ","    "
"1707",="4968","立積","市","10/12","","142","+7","+5.19","3,491","491","135","137","144.5","136","6.3","","5.7","    ","    ","    ","    "
"1708",="5222","全訊","市","10/12","","168.5","-1.5","-0.88","1,289","220","170","173","174","168.5","3.24","31.6","5.73","    ","    ","    ","    "
"1709",="2059","川湖","市","10/12","","907","+9","+1","1,034","942","898","905","925","898","3.01","26","5.8","    ","    ","    ","    "
"1710",="6104","創惟","櫃","10/12","","111","+5.5","+5.21","2,230","241","105.5","106","111","105.5","5.21","","5.83","    ","    ","    ","    "
"1711",="8462","柏文","市","10/12","","122","0","0","61","7.38","122","123","123","121","1.64","938","5.95","    ","    ","    ","    "
"1712",="8210","勤誠","市","10/12","","233","+5","+2.19","7,851","1,812","228","232","237","223","6.14","32.1","5.97","    ","    ","    ","    "
"1713",="6535","順藥","櫃","10/12","","60","+0.9","+1.52","114","6.82","59.1","59.1","60.5","59","2.54","","6.02","    ","    ","    ","    "
"1714",="6796","晉弘","市","10/12","","114","-3.5","-2.98","232","26.7","117.5","117","117","114","2.55","46.7","6.02","    ","    ","    ","    "
"1715",="6703","軒郁","櫃","10/12","","267.5","+3.5","+1.33","187","50.1","264","265","271.5","265","2.46","25.2","6.04","    ","    ","    ","    "
"1716",="6531","愛普*","市","10/12","","389.5","+17.5","+4.7","7,679","2,942","372","377","390","374","4.3","48.2","6.07","    ","    ","    ","    "
"1717",="1476","儒鴻","市","10/12","","504","-1","-0.2","376","188","505","505","506","497","1.78","26.7","6.07","    ","    ","    ","    "
"1718",="2424","隴華","市","10/12","","31.55","+0.85","+2.77","43","1.38","30.7","30.8","33.7","30.8","9.45","","6.11","    ","    ","    ","    "
"1719",="3046","建碁","市","10/12","","70.2","+1","+1.45","436","30.5","69.2","69.5","70.7","69.4","1.88","23.4","6.14","    ","    ","    ","    "
"1720",="4768","晶呈科技","櫃","10/12","","177","+2","+1.14","253","44.8","175","175.5","180","175.5","2.57","28.9","6.15","    ","    ","    ","    "
"1721",="2230","泰茂","櫃","10/12","","103","+3.5","+3.52","438","45.1","99.5","101","104.5","99.9","4.62","145","6.17","    ","    ","    ","    "
"1722",="6576","逸達","櫃","10/12","","82.1","-0.1","-0.12","190","15.6","82.2","83.1","83.4","81.8","1.95","","6.21","    ","    ","    ","    "
"1723",="1477","聚陽","市","10/12","","357","+3.5","+0.99","2,071","733","353.5","355","357.5","347.5","2.83","23.7","6.32","    ","    ","    ","    "
"1724",="6811","宏碁資訊","櫃","10/12","","263.5","+5.5","+2.13","142","37.4","258","262.5","265.5","261","1.74","22.5","6.33","    ","    ","    ","    "
"1725",="6625","必應","市","10/12","","94.5","+1.5","+1.61","378","35.9","93","96","97.2","93.8","3.66","27.5","6.4","    ","    ","    ","    "
"1726",="3023","信邦","市","10/12","","326","+3","+0.93","347","113","323","321.5","329","321.5","2.32","23.9","6.41","    ","    ","    ","    "
